收寄城市,寄达城市,距离
南充,台州,1806
南充,金华,1589
南充,义乌,1637
南充,温州,1786
南充,合肥,1310
南充,蚌埠,1405
南充,芜湖,1445
南充,安庆,1284
南充,福州,1852
南充,厦门,1885
南充,泉州,1885
南充,南昌,1291
南充,鹰潭,1437
南充,赣州,1503
南充,济南,1520
南充,潍坊,1711
南充,烟台,1955
南充,青岛,1888
南充,济宁,1392
南充,临沂,1578
南充,郑州,1087
南充,漯河,1090
南充,信阳,1100
南充,洛阳,983
南充,武汉,956
南充,荆州,743
南充,襄阳,834
南充,长沙,998
南充,常德,832
南充,衡阳,1118
南充,广州,1510
南充,汕头,1913
南充,深圳,1649
南充,东莞,1567
南充,湛江,1467
南充,中山,1588
南充,南宁,1154
南充,柳州,1090
南充,海口,1634
南充,重庆,190
南充,成都,232
南充,南充,0
南充,内江,214
南充,贵阳,591
南充,昆明,909
南充,大理州,1230
南充,拉萨,2294
南充,西安,632
南充,宝鸡,525
南充,兰州,961
南充,西宁,1179
南充,银川,1151
南充,乌鲁木齐,2915
南充,阿克苏,3641
南充,喀什,4113
内江,北京,1899
内江,天津,1903
内江,石家庄,1616
内江,唐山,2012
内江,廊坊,1885
内江,保定,1741
内江,太原,1406
内江,侯马,1116
内江,呼和浩特,1782
内江,包头,1679
内江,沈阳,2557
内江,大连,2303
内江,锦州,2337
内江,长春,2848
内江,哈尔滨,3107
内江,上海,1917
内江,南京,1622
内江,常州,1756
内江,无锡,1792
内江,苏州,1836
内江,徐州,1618
内江,连云港,1820
内江,淮安,1796
内江,盐城,1915
内江,扬州,1734
内江,南通,1886
内江,杭州,1831
内江,湖州,1768
内江,嘉兴,1848
内江,宁波,1999
内江,台州,1937
内江,金华,1720
内江,义乌,1769
内江,温州,1918
内江,合肥,1467
内江,蚌埠,1562
内江,芜湖,1602
内江,安庆,1429
内江,福州,1929
内江,厦门,1905
内江,泉州,1905
内江,南昌,1428
内江,鹰潭,1559
内江,赣州,1523
内江,济南,1699
内江,潍坊,1890
内江,烟台,2134
内江,青岛,2067
内江,济宁,1571
内江,临沂,1757
内江,郑州,1266
内江,漯河,1270
内江,信阳,1259
内江,洛阳,1162
内江,武汉,1114
内江,荆州,875
内江,襄阳,1015
内江,长沙,1068
内江,常德,926
内江,衡阳,1119
内江,广州,1422
内江,汕头,1825
内江,深圳,1561
内江,东莞,1479
内江,湛江,1381
内江,中山,1499
内江,南宁,1069
内江,柳州,1005
内江,海口,1548
内江,重庆,181
内江,成都,194
内江,南充,213
内江,内江,0
内江,贵阳,480
内江,昆明,707
内江,大理州,1027
内江,拉萨,2185
内江,西安,811
内江,宝鸡,704
内江,兰州,1140
内江,西宁,1358
内江,银川,1330
内江,乌鲁木齐,3094
内江,阿克苏,3820
内江,喀什,4292
贵阳,北京,2082
贵阳,天津,2067
贵阳,石家庄,1811
贵阳,唐山,2176
贵阳,廊坊,2062
贵阳,保定,1935
贵阳,太原,1663
贵阳,侯马,1373
贵阳,呼和浩特,2056
贵阳,包头,1953
贵阳,沈阳,2721
贵阳,大连,2402
贵阳,锦州,2500
贵阳,长春,3012
贵阳,哈尔滨,3270
贵阳,上海,1829
贵阳,南京,1574
贵阳,常州,1719
贵阳,无锡,1756
贵阳,苏州,1778
贵阳,徐州,1673
贵阳,连云港,1876
贵阳,淮安,1770
贵阳,盐城,1855
贵阳,扬州,1687
贵阳,南通,1848
贵阳,杭州,1677
贵阳,湖州,1684
贵阳,嘉兴,1765
贵阳,宁波,1779
贵阳,台州,1766
贵阳,金华,1550
贵阳,义乌,1598
贵阳,温州,1747
贵阳,合肥,1420
贵阳,蚌埠,1515
贵阳,芜湖,1534
贵阳,安庆,1345
贵阳,福州,1556
贵阳,厦门,1464
贵阳,泉州,1532
贵阳,南昌,1162
贵阳,鹰潭,1256
贵阳,赣州,1023
贵阳,济南,1789
贵阳,潍坊,1990
贵阳,烟台,2235
贵阳,青岛,2157
贵阳,济宁,1661
贵阳,临沂,1866
贵阳,郑州,1418
贵阳,漯河,1326
贵阳,信阳,1220
贵阳,洛阳,1378
贵阳,武汉,1048
贵阳,荆州,859
贵阳,襄阳,1036
贵阳,长沙,795
贵阳,常德,651
贵阳,衡阳,745
贵阳,广州,932
贵阳,汕头,1335
贵阳,深圳,1072
贵阳,东莞,1012
贵阳,湛江,892
贵阳,中山,1010
贵阳,南宁,577
贵阳,柳州,516
贵阳,海口,1047
贵阳,重庆,391
贵阳,成都,640
贵阳,南充,586
贵阳,内江,479
贵阳,贵阳,0
贵阳,昆明,522
贵阳,大理州,838
贵阳,拉萨,2594
贵阳,西安,1088
贵阳,宝鸡,1039
贵阳,兰州,1474
贵阳,西宁,1693
贵阳,银川,1656
贵阳,乌鲁木齐,3442
贵阳,阿克苏,4155
贵阳,喀什,4627
昆明,北京,2599
昆明,天津,2583
昆明,石家庄,2326
昆明,唐山,2691
昆明,廊坊,2577
昆明,保定,2452
昆明,太原,2101
昆明,侯马,1811
昆明,呼和浩特,2477
昆明,包头,2374
昆明,沈阳,3237
昆明,大连,2925
昆明,锦州,3017
昆明,长春,3528
昆明,哈尔滨,3788
昆明,上海,2342
昆明,南京,2098
昆明,常州,2238
昆明,无锡,2273
昆明,苏州,2294
昆明,徐州,2193
昆明,连云港,2393
昆明,淮安,2290
昆明,盐城,2387
昆明,扬州,2203
昆明,南通,2366
昆明,杭州,2171
昆明,湖州,2201
昆明,嘉兴,2276
昆明,宁波,2283
昆明,台州,2264
昆明,金华,2045
昆明,义乌,2093
昆明,温州,2242
昆明,合肥,1936
昆明,蚌埠,2031
昆明,芜湖,2051
昆明,安庆,1865
昆明,福州,2060
昆明,厦门,1977
昆明,泉州,2045
昆明,南昌,1657
昆明,鹰潭,1751
昆明,赣州,1523
昆明,济南,2305
昆明,潍坊,2506
昆明,烟台,2752
昆明,青岛,2674
昆明,济宁,2177
昆明,临沂,2382
昆明,郑州,1935
昆明,漯河,1842
昆明,信阳,1736
昆明,洛阳,1857
昆明,武汉,1565
昆明,荆州,1376
昆明,襄阳,1553
昆明,长沙,1312
昆明,常德,1167
昆明,衡阳,1252
昆明,广州,1341
昆明,汕头,1755
昆明,深圳,1448
昆明,东莞,1405
昆明,湛江,1060
昆明,中山,1351
昆明,南宁,784
昆明,柳州,918
昆明,海口,1227
昆明,重庆,839
昆明,成都,848
昆明,南充,906
昆明,内江,705
昆明,贵阳,518
昆明,昆明,0
昆明,大理州,334
昆明,拉萨,2275
昆明,西安,1508
昆明,宝鸡,1403
昆明,兰州,1835
昆明,西宁,2054
昆明,银川,2016
昆明,乌鲁木齐,3789
昆明,阿克苏,4515
昆明,喀什,4987
大理州,北京,2920
大理州,天津,2905
大理州,石家庄,2647
大理州,唐山,3013
大理州,廊坊,2899
大理州,保定,2773
大理州,太原,2422
大理州,侯马,2132
大理州,呼和浩特,2798
大理州,包头,2695
大理州,沈阳,3559
大理州,大连,3240
大理州,锦州,3338
大理州,长春,3850
大理州,哈尔滨,4109
大理州,上海,2663
大理州,南京,2413
大理州,常州,2560
大理州,无锡,2594
大理州,苏州,2616
大理州,徐州,2512
大理州,连云港,2714
大理州,淮安,2612
大理州,盐城,2709
大理州,扬州,2525
大理州,南通,2688
大理州,杭州,2493
大理州,湖州,2522
大理州,嘉兴,2597
大理州,宁波,2605
大理州,台州,2583
大理州,金华,2366
大理州,义乌,2414
大理州,温州,2563
大理州,合肥,2258
大理州,蚌埠,2353
大理州,芜湖,2372
大理州,安庆,2186
大理州,福州,2381
大理州,厦门,2309
大理州,泉州,2377
大理州,南昌,1978
大理州,鹰潭,2072
大理州,赣州,1844
大理州,济南,2627
大理州,潍坊,2828
大理州,烟台,3073
大理州,青岛,2995
大理州,济宁,2499
大理州,临沂,2704
大理州,郑州,2256
大理州,漯河,2164
大理州,信阳,2058
大理州,洛阳,2178
大理州,武汉,1887
大理州,荆州,1697
大理州,襄阳,1874
大理州,长沙,1633
大理州,常德,1489
大理州,衡阳,1573
大理州,广州,1673
大理州,汕头,2086
大理州,深圳,1780
大理州,东莞,1734
大理州,湛江,1392
大理州,中山,1682
大理州,南宁,1114
大理州,柳州,1250
大理州,海口,1546
大理州,重庆,1165
大理州,成都,1013
大理州,南充,1227
大理州,内江,1027
大理州,贵阳,839
大理州,昆明,337
大理州,大理州,0
大理州,拉萨,1965
大理州,西安,1829
大理州,宝鸡,1720
大理州,兰州,2156
大理州,西宁,2375
大理州,银川,2337
大理州,乌鲁木齐,4120
大理州,阿克苏,4836
大理州,喀什,5309
拉萨,北京,3631
拉萨,天津,3671
拉萨,石家庄,3391
拉萨,唐山,3785
拉萨,廊坊,3618
拉萨,保定,3502
拉萨,太原,3180
拉萨,侯马,3081
拉萨,呼和浩特,3258
拉萨,包头,3159
拉萨,沈阳,4302
拉萨,大连,4447
拉萨,锦州,4081
拉萨,长春,4592
拉萨,哈尔滨,4852
拉萨,上海,4168
拉萨,南京,3892
拉萨,常州,4002
拉萨,无锡,4045
拉萨,苏州,4088
拉萨,徐州,3609
拉萨,连云港,3812
拉萨,淮安,3791
拉萨,盐城,3907
拉萨,扬州,3924
拉萨,南通,4084
拉萨,杭州,4108
拉萨,湖州,4043
拉萨,嘉兴,4124
拉萨,宁波,4275
拉萨,台州,3979
拉萨,金华,3762
拉萨,义乌,3811
拉萨,温州,3960
拉萨,合肥,3710
拉萨,蚌埠,3696
拉萨,芜湖,3846
拉萨,安庆,3493
拉萨,福州,4007
拉萨,厦门,3983
拉萨,泉州,3983
拉萨,南昌,3470
拉萨,鹰潭,3676
拉萨,赣州,3601
拉萨,济南,3682
拉萨,潍坊,3770
拉萨,烟台,4015
拉萨,青岛,4051
拉萨,济宁,3554
拉萨,临沂,3741
拉萨,郑州,3250
拉萨,漯河,3361
拉萨,信阳,3404
拉萨,洛阳,3146
拉萨,武汉,3161
拉萨,荆州,2943
拉萨,襄阳,3250
拉萨,长沙,3177
拉萨,常德,3012
拉萨,衡阳,3200
拉萨,广州,3483
拉萨,汕头,3886
拉萨,深圳,3623
拉萨,东莞,3563
拉萨,湛江,3443
拉萨,中山,3561
拉萨,南宁,3128
拉萨,柳州,3067
拉萨,海口,3598
拉萨,重庆,2320
拉萨,成都,2009
拉萨,南充,2233
拉萨,内江,2127
拉萨,贵阳,2548
拉萨,昆明,2252
拉萨,大理州,1918
拉萨,拉萨,0
拉萨,西安,2791
拉萨,宝鸡,2648
拉萨,兰州,2168
拉萨,西宁,1951
拉萨,银川,2606
拉萨,乌鲁木齐,2838
拉萨,阿克苏,3105
拉萨,喀什,2834
西安,北京,1100
西安,天津,1103
西安,石家庄,817
西安,唐山,1212
西安,廊坊,1087
西安,保定,941
西安,太原,606
西安,侯马,321
西安,呼和浩特,979
西安,包头,876
西安,沈阳,1758
西安,大连,1513
西安,锦州,1537
西安,长春,2048
西安,哈尔滨,2308
西安,上海,1386
西安,南京,1110
西安,常州,1220
西安,无锡,1263
西安,苏州,1306
西安,徐州,836
西安,连云港,1039
西安,淮安,1017
西安,盐城,1133
西安,扬州,1150
西安,南通,1311
西安,杭州,1326
西安,湖州,1262
西安,嘉兴,1342
西安,宁波,1493
西安,台州,1607
西安,金华,1456
西安,义乌,1445
西安,温州,1614
西安,合肥,928
西安,蚌埠,923
西安,芜湖,1064
西安,安庆,1071
西安,福州,1648
西安,厦门,1725
西安,泉州,1707
西安,南昌,1100
西安,鹰潭,1247
西安,赣州,1467
西安,济南,909
西安,潍坊,1101
西安,烟台,1346
西安,青岛,1278
西安,济宁,781
西安,临沂,967
西安,郑州,477
西安,漯河,587
西安,信阳,622
西安,洛阳,372
西安,武汉,744
西安,荆州,686
西安,襄阳,468
西安,长沙,1007
西安,常德,830
西安,衡阳,1164
西安,广州,1644
西安,汕头,1909
西安,深圳,1750
西安,东莞,1684
西安,湛江,1977
西安,中山,1723
西安,南宁,1644
西安,柳州,1537
西安,海口,2147
西安,重庆,713
西安,成都,785
西安,南充,617
西安,内江,793
西安,贵阳,1097
西安,昆明,1493
西安,大理州,1809
西安,拉萨,2791
西安,西安,0
西安,宝鸡,178
西安,兰州,628
西安,西宁,847
西安,银川,706
西安,乌鲁木齐,2606
西安,阿克苏,3318
西安,喀什,3791
宝鸡,北京,1273
宝鸡,天津,1276
宝鸡,石家庄,990
宝鸡,唐山,1385
宝鸡,廊坊,1260
宝鸡,保定,1114
宝鸡,太原,779
宝鸡,侯马,494
宝鸡,呼和浩特,1145
宝鸡,包头,1044
宝鸡,沈阳,1930
宝鸡,大连,2076
宝鸡,锦州,1710
宝鸡,长春,2221
宝鸡,哈尔滨,2481
宝鸡,上海,1563
宝鸡,南京,1286
宝鸡,常州,1397
宝鸡,无锡,1440
宝鸡,苏州,1483
宝鸡,徐州,1013
宝鸡,连云港,1216
宝鸡,淮安,1194
宝鸡,盐城,1310
宝鸡,扬州,1326
宝鸡,南通,1488
宝鸡,杭州,1503
宝鸡,湖州,1438
宝鸡,嘉兴,1519
宝鸡,宁波,1670
宝鸡,台州,1784
宝鸡,金华,1632
宝鸡,义乌,1622
宝鸡,温州,1791
宝鸡,合肥,1105
宝鸡,蚌埠,1100
宝鸡,芜湖,1241
宝鸡,安庆,1248
宝鸡,福州,1826
宝鸡,厦门,1903
宝鸡,泉州,1885
宝鸡,南昌,1278
宝鸡,鹰潭,1424
宝鸡,赣州,1645
宝鸡,济南,1086
宝鸡,潍坊,1277
宝鸡,烟台,1522
宝鸡,青岛,1454
宝鸡,济宁,958
宝鸡,临沂,1144
宝鸡,郑州,654
宝鸡,漯河,764
宝鸡,信阳,799
宝鸡,洛阳,549
宝鸡,武汉,921
宝鸡,荆州,863
宝鸡,襄阳,646
宝鸡,长沙,1184
宝鸡,常德,1008
宝鸡,衡阳,1341
宝鸡,广州,1821
宝鸡,汕头,2087
宝鸡,深圳,1928
宝鸡,东莞,1862
宝鸡,湛江,1912
宝鸡,中山,1901
宝鸡,南宁,1597
宝鸡,柳州,1536
宝鸡,海口,2066
宝鸡,重庆,661
宝鸡,成都,697
宝鸡,南充,529
宝鸡,内江,705
宝鸡,贵阳,1050
宝鸡,昆明,1405
宝鸡,大理州,1721
宝鸡,拉萨,2634
宝鸡,西安,186
宝鸡,宝鸡,0
宝鸡,兰州,471
宝鸡,西宁,690
宝鸡,银川,608
宝鸡,乌鲁木齐,2439
宝鸡,阿克苏,3152
宝鸡,喀什,3625
兰州,北京,1475
兰州,天津,1514
兰州,石家庄,1236
兰州,唐山,1629
兰州,廊坊,1462
兰州,保定,1346
兰州,太原,1024
兰州,侯马,974
兰州,呼和浩特,1102
兰州,包头,1002
兰州,沈阳,2145
兰州,大连,2291
兰州,锦州,1925
兰州,长春,2436
兰州,哈尔滨,2696
兰州,上海,2044
兰州,南京,1767
兰州,常州,1878
兰州,无锡,1920
兰州,苏州,1963
兰州,徐州,1493
兰州,连云港,1696
兰州,淮安,1675
兰州,盐城,1790
兰州,扬州,1807
兰州,南通,1968
兰州,杭州,1983
兰州,湖州,1919
兰州,嘉兴,2000
兰州,宁波,2150
兰州,台州,2264
兰州,金华,2113
兰州,义乌,2102
兰州,温州,2271
兰州,合肥,1586
兰州,蚌埠,1580
兰州,芜湖,1721
兰州,安庆,1729
兰州,福州,2306
兰州,厦门,2383
兰州,泉州,2365
兰州,南昌,1758
兰州,鹰潭,1905
兰州,赣州,2125
兰州,济南,1456
兰州,潍坊,1614
兰州,烟台,1859
兰州,青岛,1800
兰州,济宁,1438
兰州,临沂,1624
兰州,郑州,1134
兰州,漯河,1244
兰州,信阳,1280
兰州,洛阳,1030
兰州,武汉,1402
兰州,荆州,1344
兰州,襄阳,1126
兰州,长沙,1665
兰州,常德,1488
兰州,衡阳,1822
兰州,广州,2302
兰州,汕头,2567
兰州,深圳,2408
兰州,东莞,2342
兰州,湛江,2358
兰州,中山,2381
兰州,南宁,2043
兰州,柳州,1981
兰州,海口,2512
兰州,重庆,1106
兰州,成都,986
兰州,南充,917
兰州,内江,1093
兰州,贵阳,1495
兰州,昆明,1793
兰州,大理州,1977
兰州,拉萨,2164
兰州,西安,632
兰州,宝鸡,487
兰州,兰州,0
兰州,西宁,220
兰州,银川,450
兰州,乌鲁木齐,1974
兰州,阿克苏,2687
兰州,喀什,3160
西宁,北京,1693
西宁,天津,1732
西宁,石家庄,1453
西宁,唐山,1847
西宁,廊坊,1680
西宁,保定,1564
西宁,太原,1241
西宁,侯马,1142
西宁,呼和浩特,1365
西宁,包头,1220
西宁,沈阳,2363
西宁,大连,2509
西宁,锦州,2150
西宁,长春,2654
西宁,哈尔滨,2912
西宁,上海,2230
西宁,南京,1953
西宁,常州,2064
西宁,无锡,2106
西宁,苏州,2149
西宁,徐州,1670
西宁,连云港,1873
西宁,淮安,1852
西宁,盐城,1968
西宁,扬州,1985
西宁,南通,2144
西宁,杭州,2168
西宁,湖州,2105
西宁,嘉兴,2185
西宁,宁波,2336
西宁,台州,2450
西宁,金华,2299
西宁,义乌,2288
西宁,温州,2457
西宁,合肥,1772
西宁,蚌埠,1757
西宁,芜湖,1907
西宁,安庆,1915
西宁,福州,2496
西宁,厦门,2572
西宁,泉州,2554
西宁,南昌,1948
西宁,鹰潭,2093
西宁,赣州,2310
西宁,济南,1744
西宁,潍坊,1832
西宁,烟台,2077
西宁,青岛,2112
西宁,济宁,1616
西宁,临沂,1802
西宁,郑州,1311
西宁,漯河,1422
西宁,信阳,1465
西宁,洛阳,1207
西宁,武汉,1587
西宁,荆州,1529
西宁,襄阳,1311
西宁,长沙,1850
西宁,常德,1673
西宁,衡阳,2004
西宁,广州,2487
西宁,汕头,2683
西宁,深圳,2593
西宁,东莞,2527
西宁,湛江,2580
西宁,中山,2566
西宁,南宁,2265
西宁,柳州,2203
西宁,海口,2734
西宁,重庆,1328
西宁,成都,1208
西宁,南充,1139
西宁,内江,1315
西宁,贵阳,1717
西宁,昆明,2015
西宁,大理州,1945
西宁,拉萨,1944
西宁,西安,852
西宁,宝鸡,709
西宁,兰州,229
西宁,西宁,0
西宁,银川,667
西宁,乌鲁木齐,1803
西宁,阿克苏,2519
西宁,喀什,2992
银川,北京,1161
银川,天津,1201
银川,石家庄,921
银川,唐山,1315
银川,廊坊,1148
银川,保定,1032
银川,太原,711
银川,侯马,747
银川,呼和浩特,691
银川,包头,570
银川,沈阳,1831
银川,大连,1977
银川,锦州,1611
银川,长春,2082
银川,哈尔滨,2334
银川,上海,1957
银川,南京,1678
银川,常州,1790
银川,无锡,1839
银川,苏州,1876
银川,徐州,1377
银川,连云港,1474
银川,淮安,1555
银川,盐城,1675
银川,扬州,1692
银川,南通,1853
银川,杭州,1961
银川,湖州,1878
银川,嘉兴,1959
银川,宁波,2106
银川,台州,2241
银川,金华,2141
银川,义乌,2083
银川,温州,2252
银川,合肥,1614
银川,蚌埠,1493
银川,芜湖,1749
银川,安庆,1757
银川,福州,2334
银川,厦门,2410
银川,泉州,2392
银川,南昌,1786
银川,鹰潭,1932
银川,赣州,2153
银川,济南,1143
银川,潍坊,1300
银川,烟台,1545
银川,青岛,1487
银川,济宁,1307
银川,临沂,1352
银川,郑州,1025
银川,漯河,1159
银川,信阳,1308
银川,洛阳,946
银川,武汉,1429
银川,荆州,1351
银川,襄阳,1154
银川,长沙,1692
银川,常德,1516
银川,衡阳,1849
银川,广州,2321
银川,汕头,2545
银川,深圳,2435
银川,东莞,2369
银川,湛江,2662
银川,中山,2409
银川,南宁,2330
银川,柳州,2222
银川,海口,2844
银川,重庆,1397
银川,成都,1472
银川,南充,1301
银川,内江,1480
银川,贵阳,1782
银川,昆明,2180
银川,大理州,2496
银川,拉萨,2589
银川,西安,696
银川,宝鸡,656
银川,兰州,464
银川,西宁,646
银川,银川,0
银川,乌鲁木齐,2062
银川,阿克苏,2774
银川,喀什,3247
乌鲁木齐,北京,2828
乌鲁木齐,天津,2943
乌鲁木齐,石家庄,2902
乌鲁木齐,唐山,2985
乌鲁木齐,廊坊,2881
乌鲁木齐,保定,2828
乌鲁木齐,太原,2761
乌鲁木齐,侯马,2772
乌鲁木齐,呼和浩特,2318
乌鲁木齐,包头,2144
乌鲁木齐,沈阳,3502
乌鲁木齐,大连,3648
乌鲁木齐,锦州,3281
乌鲁木齐,长春,3756
乌鲁木齐,哈尔滨,4008
乌鲁木齐,上海,3953
乌鲁木齐,南京,3676
乌鲁木齐,常州,3787
乌鲁木齐,无锡,3830
乌鲁木齐,苏州,3873
乌鲁木齐,徐州,3394
乌鲁木齐,连云港,3550
乌鲁木齐,淮安,3575
乌鲁木齐,盐城,3691
乌鲁木齐,扬州,3709
乌鲁木齐,南通,3904
乌鲁木齐,杭州,3893
乌鲁木齐,湖州,3828
乌鲁木齐,嘉兴,3909
乌鲁木齐,宁波,4059
乌鲁木齐,台州,4174
乌鲁木齐,金华,4022
乌鲁木齐,义乌,4013
乌鲁木齐,温州,4172
乌鲁木齐,合肥,3495
乌鲁木齐,蚌埠,3481
乌鲁木齐,芜湖,3630
乌鲁木齐,安庆,3638
乌鲁木齐,福州,4215
乌鲁木齐,厦门,4291
乌鲁木齐,泉州,4273
乌鲁木齐,南昌,3667
乌鲁木齐,鹰潭,3813
乌鲁木齐,赣州,4034
乌鲁木齐,济南,3190
乌鲁木齐,潍坊,3323
乌鲁木齐,烟台,3542
乌鲁木齐,青岛,3498
乌鲁木齐,济宁,3324
乌鲁木齐,临沂,3399
乌鲁木齐,郑州,3035
乌鲁木齐,漯河,3136
乌鲁木齐,信阳,3189
乌鲁木齐,洛阳,2930
乌鲁木齐,武汉,3310
乌鲁木齐,荆州,3252
乌鲁木齐,襄阳,3035
乌鲁木齐,长沙,3573
乌鲁木齐,常德,3397
乌鲁木齐,衡阳,3730
乌鲁木齐,广州,4210
乌鲁木齐,汕头,4476
乌鲁木齐,深圳,4317
乌鲁木齐,东莞,4251
乌鲁木齐,湛江,4294
乌鲁木齐,中山,4290
乌鲁木齐,南宁,3981
乌鲁木齐,柳州,3918
乌鲁木齐,海口,4460
乌鲁木齐,重庆,3043
乌鲁木齐,成都,2922
乌鲁木齐,南充,2853
乌鲁木齐,内江,3029
乌鲁木齐,贵阳,3432
乌鲁木齐,昆明,3724
乌鲁木齐,大理州,3912
乌鲁木齐,拉萨,2818
乌鲁木齐,西安,2576
乌鲁木齐,宝鸡,2424
乌鲁木齐,兰州,1943
乌鲁木齐,西宁,1780
乌鲁木齐,银川,2034
乌鲁木齐,乌鲁木齐,0
乌鲁木齐,阿克苏,1025
乌鲁木齐,喀什,1498
阿克苏,北京,3578
阿克苏,天津,3693
阿克苏,石家庄,3654
阿克苏,唐山,3735
阿克苏,廊坊,3631
阿克苏,保定,3579
阿克苏,太原,3511
阿克苏,侯马,3522
阿克苏,呼和浩特,3068
阿克苏,包头,2895
阿克苏,沈阳,4252
阿克苏,大连,4398
阿克苏,锦州,4032
阿克苏,长春,4506
阿克苏,哈尔滨,4759
阿克苏,上海,4704
阿克苏,南京,4427
阿克苏,常州,4538
阿克苏,无锡,4580
阿克苏,苏州,4623
阿克苏,徐州,4144
阿克苏,连云港,4300
阿克苏,淮安,4326
阿克苏,盐城,4442
阿克苏,扬州,4459
阿克苏,南通,4655
阿克苏,杭州,4643
阿克苏,湖州,4579
阿克苏,嘉兴,4660
阿克苏,宁波,4810
阿克苏,台州,4924
阿克苏,金华,4773
阿克苏,义乌,4762
阿克苏,温州,4931
阿克苏,合肥,4246
阿克苏,蚌埠,4231
阿克苏,芜湖,4381
阿克苏,安庆,4389
阿克苏,福州,4965
阿克苏,厦门,5042
阿克苏,泉州,5024
阿克苏,南昌,4417
阿克苏,鹰潭,4564
阿克苏,赣州,4784
阿克苏,济南,3940
阿克苏,潍坊,4074
阿克苏,烟台,4293
阿克苏,青岛,4248
阿克苏,济宁,4074
阿克苏,临沂,4150
阿克苏,郑州,3785
阿克苏,漯河,3896
阿克苏,信阳,3940
阿克苏,洛阳,3681
阿克苏,武汉,4061
阿克苏,荆州,4003
阿克苏,襄阳,3785
阿克苏,长沙,4324
阿克苏,常德,4147
阿克苏,衡阳,4481
阿克苏,广州,4961
阿克苏,汕头,5226
阿克苏,深圳,5067
阿克苏,东莞,5001
阿克苏,湛江,5045
阿克苏,中山,5041
阿克苏,南宁,4731
阿克苏,柳州,4668
阿克苏,海口,5199
阿克苏,重庆,3793
阿克苏,成都,3673
阿克苏,南充,3604
阿克苏,内江,3780
阿克苏,贵阳,4182
阿克苏,昆明,4480
阿克苏,大理州,4662
阿克苏,拉萨,3095
阿克苏,西安,3327
阿克苏,宝鸡,3174
阿克苏,兰州,2693
阿克苏,西宁,2530
阿克苏,银川,2784
阿克苏,乌鲁木齐,1064
阿克苏,阿克苏,0
阿克苏,喀什,475
喀什,北京,4042
喀什,天津,4157
喀什,石家庄,4117
喀什,唐山,4199
喀什,廊坊,4095
喀什,保定,4042
喀什,太原,3975
喀什,侯马,3986
喀什,呼和浩特,3532
喀什,包头,3358
喀什,沈阳,4716
喀什,大连,4861
喀什,锦州,4495
喀什,长春,4970
喀什,哈尔滨,5222
喀什,上海,5167
喀什,南京,4890
喀什,常州,5001
喀什,无锡,5044
喀什,苏州,5087
喀什,徐州,4608
喀什,连云港,4764
喀什,淮安,4789
喀什,盐城,4905
喀什,扬州,4923
喀什,南通,5118
喀什,杭州,5107
喀什,湖州,5042
喀什,嘉兴,5123
喀什,宁波,5273
喀什,台州,5388
喀什,金华,5236
喀什,义乌,5226
喀什,温州,5395
喀什,合肥,4709
喀什,蚌埠,4695
喀什,芜湖,4844
喀什,安庆,4852
喀什,福州,5429
喀什,厦门,5505
喀什,泉州,5487
喀什,南昌,4881
喀什,鹰潭,5027
喀什,赣州,5248
喀什,济南,4404
喀什,潍坊,4537
喀什,烟台,4756
喀什,青岛,4712
喀什,济宁,4538
喀什,临沂,4613
喀什,郑州,4249
喀什,漯河,4359
喀什,信阳,4403
喀什,洛阳,4144
喀什,武汉,4524
喀什,荆州,4466
喀什,襄阳,4249
喀什,长沙,4787
喀什,常德,4611
喀什,衡阳,4944
喀什,广州,5424
喀什,汕头,5690
喀什,深圳,5531
喀什,东莞,5463
喀什,湛江,5508
喀什,中山,5504
喀什,南宁,5195
喀什,柳州,5132
喀什,海口,5664
喀什,重庆,4257
喀什,成都,4136
喀什,南充,4067
喀什,内江,4243
喀什,贵阳,4646
喀什,昆明,4943
喀什,大理州,5126
喀什,拉萨,2821
喀什,西安,3790
喀什,宝鸡,3638
喀什,兰州,3157
喀什,西宁,2994
喀什,银川,3248
喀什,乌鲁木齐,1527
喀什,阿克苏,466
喀什,喀什,0
